"Tipo","Preco","Area","Quartos","Banheiros","Endereco","Estado","Cidade","lat","long"
"AP",650,63,3,1,"Rua Amintas Diniz de Aguiar Dantas - Grageru, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",510,44,2,1,"Rosa Elze, São Cristóvão - SE, Brazil","SE","São Cristóvão",-10.92604,-37.107
"AP",900,67,3,2,"Ponto Novo, Aracaju - SE, Brazil","SE","Aracaju",-10.93433,-37.0747
"AP",700,51,2,1,"Centro, São Cristóvão - SE, Brazil","SE","São Cristóvão",-11.01307,-37.20704
"AP",3200,190,3,2,"Avenida Presidente Tancredo Neves, 3590 - Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.95501,-37.05328
"AP",750,80,3,2,"Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98884,-37.05214
"AP",550,65,3,1,"Rua C1, 155 - Santos Dumont, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",600,54,2,1,"Rua Jasiel de Brito Côrtes, 543 - Jabotiana, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1600,80,3,1,"Avenida Franklin de Campos Sobral, 1575 - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.94523,-37.06409
"AP",500,68,3,2,"Centro, Barra dos Coqueiros - SE, Brazil","SE","Barra dos Coqueiros",-10.90757,-37.03862
"AP",500,62,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",650,100,3,1,"Rua Dom Bosco, 870 - Suíssa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",800,115,3,3,"Avenida Francisco Porto - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.93384,-37.05417
"AP",2500,110,2,2,"Avenida General Djenal Tavares de Queroz, 310 - Luzia, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",550,56,3,1,"Avenida Empresário José Carlos Silva, 4554 - São Conrado, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",2000,145,2,1,"Praça Camerino, 161 - São José, Aracaju - SE, Brazil","SE","Aracaju",-10.91836,-37.04826
"AP",1000,61,3,2,"Industrial, Aracaju - SE, Brazil","SE","Aracaju",-10.89565,-37.05092
"AP",2700,125,3,2,"Zona de Expansao Mosqueiro, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1400,98,3,3,"Avenida Adélia Franco - Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.94298,-37.06804
"AP",670,59,2,1,"Rua Quirino, 85 - Inácio Barbosa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",450,55,2,1,"Jabotiana, Aracaju - SE, Brazil","SE","Aracaju",-10.94376,-37.0858
"AP",1800,80,3,3,"Avenida Murilo Dantas - Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.97063,-37.05464
"AP",800,83,3,2,"Avenida Adélia Franco - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.93838,-37.06315
"AP",500,100,2,1,"Rua Itabaiana, 591 - São José, Aracaju - SE, Brazil","SE","Aracaju",-10.92091,-37.0503
"AP",1300,70,2,3,"Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.94469,-37.05643
"AP",1800,90,2,2,"Centro, Aracaju - SE, Brazil","SE","Aracaju",-11.01307,-37.20704
"AP",600,60,2,1,"Centro, Barra dos Coqueiros - SE, Brazil","SE","Barra dos Coqueiros",-10.90757,-37.03862
"AP",1100,60,2,2,"Jabotiana, Aracaju - SE, Brazil","SE","Aracaju",-10.94376,-37.0858
"AP",1400,95,3,2,"Avenida Adélia Franco - Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.94298,-37.06804
"AP",1300,60,3,1,"Rua Quirino, 830 - Inácio Barbosa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",500,50,2,1,"Centro, Barra dos Coqueiros - SE, Brazil","SE","Barra dos Coqueiros",-10.90757,-37.03862
"AP",1100,61,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",900,56,2,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",650,62,3,1,"Rosa Elze, São Cristóvão - SE, Brazil","SE","São Cristóvão",-10.92604,-37.107
"AP",800,66,2,1,"Avenida Professor Acrísio Cruz, 30 - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.92839,-37.05047
"AP",600,46,2,1,"Rua Jasiel de Brito Côrtes - Jabotiana, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1300,67,2,3,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",1095,65,2,1,"Estrada da Cabrita, 305 - Jabotiana, Aracaju - SE, Brazil","SE","Aracaju",-10.94139,-37.08862
"AP",800,100,3,1,"Avenida Anízio Azevedo, 351 - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.93098,-37.04709
"AP",800,64,3,1,"Rua Eliza Correia Oliveira, 1697 - Aruana, Aracaju - SE, Brazil","SE","Aracaju",-11.01237,-37.09075
"AP",600,90,3,2,"Rua Olavo da Cunha Lima - Ponto Novo, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",550,55,2,2,"Suíssa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1150,83,3,2,"Ponto Novo, Aracaju - SE, Brazil","SE","Aracaju",-10.93433,-37.0747
"AP",2200,125,3,2,"Zona de Expansao Mosqueiro, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1600,98,3,3,"Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98884,-37.05214
"AP",400,60,2,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",650,54,2,1,"Rosa Elze, São Cristóvão - SE, Brazil","SE","São Cristóvão",-10.92604,-37.107
"AP",1300,60,1,1,"Avenida Deputado Pedro Valadares - Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.94737,-37.06331
"AP",2400,143,3,2,"São José, Aracaju - SE, Brazil","SE","Aracaju",-10.92274,-37.05128
"AP",1300,52,3,1,"Rua Matilde Silva Lima - Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.93338,-37.06539
"AP",2200,100,3,3,"Rua Jordão de Oliveira - Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98857,-37.05511
"AP",500,99,3,2,"Rua Capitão Benedito Teófilo Otoni - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.93267,-37.04953
"AP",4000,98,3,1,"Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98884,-37.05214
"AP",850,102,2,1,"São José, Aracaju - SE, Brazil","SE","Aracaju",-10.92274,-37.05128
"AP",1000,55,2,2,"Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.9372,-37.0605
"AP",800,52,2,1,"Avenida Presidente João Goulart, 1145 - Inácio Barbosa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1400,101,3,2,"Avenida Conselheiro João Moreira Filho - Coroa do Meio, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",800,112,3,2,"Rua Deputado Euclides Paes Mendonça - Salgado Filho, Aracaju - SE, Brazil","SE","Aracaju",-10.92748,-37.05701
"AP",750,42,2,1,"Centro, Barra dos Coqueiros - SE, Brazil","SE","Barra dos Coqueiros",-10.90757,-37.03862
"AP",550,75,2,1,"Rua Itabaiana - São José, Aracaju - SE, Brazil","SE","Aracaju",-10.92091,-37.0503
"AP",750,65,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",810,65,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",900,65,3,1,"Avenida Murilo Dantas - Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.97063,-37.05464
"AP",700,100,3,3,"Avenida Anízio Azevedo - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.92915,-37.04893
"AP",800,64,3,1,"Rua João Vital, 10 - Centro, Barra dos Coqueiros - SE, Brazil","SE","Barra dos Coqueiros",NA,NA
"AP",1000,62,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",3400,211,3,5,"Avenida Governador Paulo Barreto de Menezes - Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",700,55,3,1,"Rua Napoleão Dórea, 723 - Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.99025,-37.05263
"AP",900,44,2,1,"Rua Leopoldo Mesquita, 93 - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.93411,-37.06176
"AP",1000,120,3,3,"Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.93514,-37.06715
"AP",800,65,3,1,"Avenida Doutor José Thomas D'Ávila Nabuco, 700 - Farolândia, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1200,60,3,1,"Farolândia, Aracaju - SE, Brazil","SE","Aracaju",-10.96745,-37.06407
"AP",820,59,3,1,"Rua Matilde Silva Lima, 421 - Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.93338,-37.06539
"AP",2600,125,3,3,"Zona de Expansao Mosqueiro, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"AP",1300,70,2,1,"Avenida Deputado Pedro Valadares - Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.94737,-37.06331
"AP",2000,160,4,4,"Avenida Jorge Amado - Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.9368,-37.05302
"AP",4850,127,3,3,"Jardins, Aracaju - SE, Brazil","SE","Aracaju",-10.94469,-37.05643
"AP",2080,194,4,1,"Treze de Julho, Aracaju - SE, Brazil","SE","Aracaju",-10.92994,-37.0483
"AP",800,65,3,1,"Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.93514,-37.06715
"AP",1900,75,3,2,"Rua Sebastião Afonso Lisboa, 248 - Universitario, Caruaru - PE, Brazil","PE","Caruaru",-8.265863,-35.96689
"AP",1800,107,3,4,"Rua Maria Diva de Carvalho, 299 - Jardim Gonzaga, Juazeiro do Norte - CE, Brazil","CE","Juazeiro do Norte",-7.238688,-39.33334
"AP",1500,75,3,1,"Rua Manoel Nunes Filho, 186 - Indianopolis, Caruaru - PE, Brazil","PE","Caruaru",NA,NA
"AP",900,60,2,2,"Rua Visconde de Inhaúma, 765 - Mauricio de Nassau, Caruaru - PE, Brazil","PE","Caruaru",-8.280954,-35.9726
"AP",3800,80,2,2,"Rua Garanhuns, 1125 - Vila Eduardo, Petrolina - PE, Brazil","PE","Petrolina",NA,NA
"AP",2100,100,3,3,"Rua Irmã Florentina, 800 - Lagoa Seca, Juazeiro do Norte - CE, Brazil","CE","Juazeiro do Norte",-7.240783,-39.31993
"AP",1300,75,3,2,"Rua Doutor Possidônio Bem - Lagoa Seca, Juazeiro do Norte - CE, Brazil","CE","Juazeiro do Norte",NA,NA
"AP",800,70,2,2,"Rua Antenor Navarro, 85 - Petropolis, Caruaru - PE, Brazil","PE","Caruaru",-8.297786,-35.9777
"AP",3200,75,2,1,"Rua T 37, 2300 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",-16.71027,-49.26599
"AP",1000,67,3,1,"Ininga, Teresina - PI, Brazil","PI","Teresina",-5.055196,-42.79375
"AP",950,65,2,1,"Rua C55, 0 - Setor Sudoeste, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",750,80,2,1,"Rua Venezuela, 391 - Cidade Nova, Teresina - PI, Brazil","PI","Teresina",-5.107219,-42.78759
"AP",1600,40,1,1,"Rua S 4, 100 - Setor Bela Vista, Goiânia - GO, Brazil","GO","Goiânia",-16.71249,-49.26128
"AP",1200,32,1,1,"Avenida Engenheiro Eurico Viana - Alto da Glória, Goiânia - GO, Brazil","GO","Goiânia",-16.71032,-49.24047
"AP",800,52,2,1,"Avenida Presidente Kennedy - Morros, Teresina - PI, Brazil","PI","Teresina",-5.037571,-42.7684
"AP",800,76,2,1,"Rua MDV 1, 00 - Moinho dos Ventos, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",500,45,1,1,"Avenida Araxá - Jardim Ana Lúcia, Goiânia - GO, Brazil","GO","Goiânia",-16.69655,-49.31014
"AP",850,60,2,1,"Rua A10 - Vila dos Alpes, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",2200,110,3,4,"Avenida C235, 760 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",850,75,2,2,"Avenida Décima Primeira Avenida - Setor Leste Universitário, Goiânia - GO, Brazil","GO","Goiânia",-16.68121,-49.24787
"AP",1200,26,1,1,"Rua Paritins, 0 - Parque Amazônia, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"CS",1200,150,3,2,"Rua Porto da Folha, 833 - Suíssa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"CS",1500,139,3,2,"Rua Japoatã, 411 - Suíssa, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"CS",2000,90,2,2,"Rua Guarujá - Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98007,-37.05409
"CS",1000,50,1,1,"Rua Leopoldo Mesquita, 93 - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.93411,-37.06176
"CS",700,120,2,2,"Rua B13, 357 - Santa Maria, Aracaju - SE, Brazil","SE","Aracaju",-10.99106,-37.10282
"CS",1800,200,4,2,"Luzia, Aracaju - SE, Brazil","SE","Aracaju",-10.93514,-37.06715
"CS",1500,198,3,3,"Rua Professor José Américo Batista Cardoso - Zona de Expansao Robalo, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"CS",4000,396,4,2,"Rua Doutor Bezerra de Menezes, 51 - Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98102,-37.04337
"CS",1200,90,3,3,"Santo Antônio, Aracaju - SE, Brazil","SE","Aracaju",-10.90145,-37.05879
"CS",600,50,1,1,"Rua João Vieira de Aquino, 130 - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.94467,-37.06528
"CS",2000,451,3,2,"Coroa do Meio, Aracaju - SE, Brazil","SE","Aracaju",-10.96426,-37.0431
"CS",2500,170,3,1,"São José, Aracaju - SE, Brazil","SE","Aracaju",-10.92274,-37.05128
"CS",3500,250,3,3,"Rua Milton Emílio de Góes Filho - Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.94664,-37.0651
"CS",5000,660,4,4,"Inácio Barbosa, Aracaju - SE, Brazil","SE","Aracaju",-10.95439,-37.06324
"CS",3000,287,3,5,"Avenida Governador Paulo Barreto de Menezes, 840 - Farolândia, Aracaju - SE, Brazil","SE","Aracaju",NA,NA
"CS",1300,180,4,2,"Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98884,-37.05214
"CS",2500,106,3,2,"Aruana, Aracaju - SE, Brazil","SE","Aracaju",-11.01421,-37.07399
"CS",1500,125,6,3,"Rua Porto Alegre, 50 - Siqueira Campos, Aracaju - SE, Brazil","SE","Aracaju",-10.91548,-37.07185
"CS",3500,450,4,3,"Inácio Barbosa, Aracaju - SE, Brazil","SE","Aracaju",-10.95439,-37.06324
"CS",3000,250,3,4,"Grageru, Aracaju - SE, Brazil","SE","Aracaju",-10.9372,-37.0605
"CS",3000,500,3,4,"Atalaia, Aracaju - SE, Brazil","SE","Aracaju",-10.98884,-37.05214
"CS",1500,180,3,2,"Centro, Aracaju - SE, Brazil","SE","Aracaju",-11.01307,-37.20704
"CS",3500,170,5,3,"Candeias, Jaboatão dos Guararapes - PE, Brazil","PE","Jaboatão dos Guararapes",-8.196029,-34.92913
"CS",3700,180,3,1,"Rua Alaíde de Sá Leitão, 74 - Ipsep, Recife - PE, Brazil","PE","Recife",-8.110434,-34.92615
"CS",900,70,2,1,"Rua Nunes Queiroz, 0 - Rio Doce, Olinda - PE, Brazil","PE","Olinda",-7.961782,-34.83065
"AP",1720,82,2,1,"Rua 1 - Alto da Glória, Goiânia - GO, Brazil","GO","Goiânia",-16.72063,-49.22509
"AP",1100,62,2,1,"Avenida Presidente Kennedy, 2570 - Piçarreira, Teresina - PI, Brazil","PI","Teresina",-5.057994,-42.76852
"AP",1300,592,2,2,"Plano Diretor Norte, Palmas - TO, Brazil","TO","Palmas",NA,NA
"AP",850,53,2,2,"Rua 37 A - Jardim Bela Vista, Aparecida de Goiânia - GO, Brazil","GO","Aparecida de Goiânia",NA,NA
"AP",1300,67,3,2,"Socopo, Teresina - PI, Brazil","PI","Teresina",-5.003523,-42.75833
"AP",1300,36,1,1,"Rua Paritins, 0 - Parque Amazônia, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",700,54,3,1,"Rua 9, 544 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68676,-49.267
"AP",800,65,3,1,"Avenida C 171, 0 - Jardim América, Goiânia - GO, Brazil","GO","Goiânia",-16.72071,-49.28549
"AP",1275,90,3,2,"Avenida Sonnemberg - Cidade Jardim, Goiânia - GO, Brazil","GO","Goiânia",-16.68664,-49.2995
"AP",1000,72,3,2,"Rua Território Fernando de Noronha - Aeroporto, Teresina - PI, Brazil","PI","Teresina",-5.059398,-42.82027
"AP",1600,35,1,1,"Rua Manaus, 0 - Alto da Glória, Goiânia - GO, Brazil","GO","Goiânia",-16.71198,-49.24015
"AP",750,72,2,1,"Setor Leste Universitário, Goiânia - GO, Brazil","GO","Goiânia",-16.67697,-49.24386
"AP",2500,113,3,4,"Rua 11, 1004 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68746,-49.26798
"AP",2000,38,1,1,"Avenida T 13, 711 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",1000,55,1,1,"Jóquei, Teresina - PI, Brazil","PI","Teresina",-5.076237,-42.78953
"AP",1650,87,3,3,"Avenida T 3, 970 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",-16.69292,-49.28336
"AP",800,70,2,1,"Setor Leste Vila Nova, Goiânia - GO, Brazil","GO","Goiânia",-16.6657,-49.24374
"AP",1000,76,3,2,"Rua Augusto Castro - Santa Isabel, Teresina - PI, Brazil","PI","Teresina",-5.075169,-42.76228
"AP",3500,156,4,5,"Rua Miosotis - Jóquei, Teresina - PI, Brazil","PI","Teresina",-5.078057,-42.79295
"AP",2590,87,3,2,"Rua 9 A, 164 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68115,-49.26984
"AP",800,54,2,1,"Uruguai, Teresina - PI, Brazil","PI","Teresina",-5.069958,-42.74198
"AP",900,69,2,1,"Rua 10 A - Setor Sul, Goiânia - GO, Brazil","GO","Goiânia",-16.67958,-49.25059
"AP",950,125,2,2,"Setor Leste Universitário, Goiânia - GO, Brazil","GO","Goiânia",-16.67697,-49.24386
"AP",800,45,2,2,"Santa Lia, Teresina - PI, Brazil","PI","Teresina",-5.062731,-42.75287
"AP",800,65,3,1,"Avenida C 171, 0 - Jardim América, Goiânia - GO, Brazil","GO","Goiânia",-16.72071,-49.28549
"AP",1400,112,3,1,"Vila Brasília, Aparecida de Goiânia - GO, Brazil","GO","Aparecida de Goiânia",-16.74242,-49.25539
"AP",1300,93,3,3,"Rua R 16, 57 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68871,-49.27517
"AP",650,50,2,1,"Rua Dezesseis, 5500 - Uruguai, Teresina - PI, Brazil","PI","Teresina",NA,NA
"AP",800,55,3,2,"Rua A2 - Vila Alpes, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",8500,165,3,5,"Avenida T 13, 796 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",1600,91,3,4,"Rua 83, 797 - Setor Sul, Goiânia - GO, Brazil","GO","Goiânia",-16.68269,-49.2524
"AP",900,60,2,2,"Avenida E, 801 - Jardim Goiás, Goiânia - GO, Brazil","GO","Goiânia",-16.70052,-49.24208
"AP",200000,68,1,1,"Jardim América, Goiânia - GO, Brazil","GO","Goiânia",-16.70912,-49.28882
"AP",800,78,3,2,"Avenida R 1, 0 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.67935,-49.27794
"AP",1100,76,2,1,"Centro, Teresina - PI, Brazil","PI","Teresina",-5.089772,-42.81305
"AP",1400,75,3,3,"Rua R 15, 86 - Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68747,-49.27616
"AP",1400,77,3,2,"Vila Brasília, Aparecida de Goiânia - GO, Brazil","GO","Aparecida de Goiânia",-16.74242,-49.25539
"AP",1000,48,1,1,"Rua S 4 - Setor Bela Vista, Goiânia - GO, Brazil","GO","Goiânia",-16.71249,-49.26128
"AP",900,70,3,2,"Jardim América, Goiânia - GO, Brazil","GO","Goiânia",-16.70912,-49.28882
"AP",690,101,2,2,"Setor Central, Goiânia - GO, Brazil","GO","Goiânia",-16.82268,-49.24496
"AP",2850,43,1,1,"Rua 145, 93 - Setor Marista, Goiânia - GO, Brazil","GO","Goiânia",-16.69545,-49.26247
"AP",670,25,1,1,"Rua 246, 10 - Setor Leste Universitário, Goiânia - GO, Brazil","GO","Goiânia",-16.6776,-49.24012
"AP",900,78,3,1,"Rua Dona Santinha, s/n - Setor Negrão de Lima, Goiânia - GO, Brazil","GO","sn  Setor Negrão de Lima Goiânia",-16.65232,-49.24264
"AP",750,85,2,1,"Rua Ametista, 215 - Panorama Parque, Goiânia - GO, Brazil","GO","Goiânia",-16.64093,-49.27837
"AP",8500,165,3,5,"Avenida T 13, 796 - Setor Bueno, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",830,66,2,1,"Panorama Parque, Goiânia - GO, Brazil","GO","Goiânia",-16.64233,-49.27705
"AP",850,68,2,2,"Setor Oeste, Goiânia - GO, Brazil","GO","Goiânia",-16.68122,-49.27217
"AP",900,85,3,2,"Rua 94, 288 - Setor Sul, Goiânia - GO, Brazil","GO","Goiânia",-16.68443,-49.25845
"AP",1000,25,1,1,"Rua Paritins, 0 - Parque Amazônia, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",1500,102,3,1,"Rua C254 - Nova Suica, Goiânia - GO, Brazil","GO","Goiânia",NA,NA
"AP",1200,37,1,1,"Rua 254 - Setor Leste Universitário, Goiânia - GO, Brazil","GO","Goiânia",-16.67754,-49.23926
"CS",15500,550,4,6,"Avenida A, 5425 - Praia do Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",700,108,2,2,"Rua Cento e Trinta e Um, 245 - Caetés I, Abreu E Lima - PE, Brazil","PE","Abreu E Lima",NA,NA
"CS",950,74,3,1,"Rua Dondon Correia, 77 - Nazare, Camaragibe - PE, Brazil","PE","Camaragibe",-8.017125,-34.96833
"CS",500,45,2,1,"Rua Sargento Wolff, 19 - Jardim Primavera, Camaragibe - PE, Brazil","PE","Camaragibe",-8.013646,-34.96551
"CS",550,36,2,1,"Avenida Brasil, 184 - Centro, Abreu E Lima - PE, Brazil","PE","Abreu E Lima",-7.910196,-34.90197
"CS",1200,180,5,1,"Rua Cento e Noventa e Três, 36 - Caetés I, Abreu E Lima - PE, Brazil","PE","Abreu E Lima",NA,NA
"CS",3499,110,3,1,"Avenida Doutor Belmino Correia - Bairro Novo do Carmelo, Camaragibe - PE, Brazil","PE","Camaragibe",-8.019801,-34.9787
"CS",15000,550,4,6,"Avenida A, 5325 - Praia do Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",14000,550,4,6,"Avenida A, 5625 - Praia do Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",15000,550,5,6,"Avenida A, 5325 - Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",2500,150,4,4,"Aldeia, Camaragibe - PE, Brazil","PE","Camaragibe",-7.964616,-34.99426
"CS",15500,550,4,6,"Avenida A, 5425 - Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",15000,600,5,6,"Avenida A, 5325 - Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",14000,550,4,6,"Avenida A, 5425 - Praia do Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",16000,550,4,6,"Avenida A, 5325 - Praia do Paiva, Cabo de Santo Agostinho - PE, Brazil","PE","Cabo de Santo Agostinho",NA,NA
"CS",1500,150,3,3,"Rua São Miguel, 395 - Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-8.009182,-34.84465
"CS",1200,126,2,2,"1ª Travessa Capitão José Primo, 116 - Centro, Abreu E Lima - PE, Brazil","PE","Abreu E Lima",NA,NA
"CS",2400,500,4,3,"Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-8.002188,-34.84267
"CS",800,100,3,3,"2ª Travessa Doutor Cláudio José Gueiros Leite - Pau Amarelo, Paulista - PE, Brazil","PE","Paulista",NA,NA
"CS",1600,175,2,1,"Casa Caiada, Olinda - PE, Brazil","PE","Olinda",-7.984657,-34.83835
"CS",1100,280,3,2,"Rua Espírito Santo - Ana de Albuquerque, Igarassu - PE, Brazil","PE","Igarassu",NA,NA
"CS",1100,50,3,1,"Rua Joana Noberto Pessoa - Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-7.994967,-34.84496
"CS",1800,118,4,3,"Estrada do Caenga - São Benedito, Olinda - PE, Brazil","PE","Olinda",-7.99814,-34.89476
"CS",1600,100,4,2,"Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-8.002188,-34.84267
"CS",2000,10,3,1,"Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-8.002188,-34.84267
"CS",1700,150,3,2,"Rua Coronel Alberto Lundgren - Bairro Novo, Olinda - PE, Brazil","PE","Olinda",-8.001759,-34.84377
"CS",2500,120,3,2,"Rua Ciclame, 0 - Jardim Atlântico, Olinda - PE, Brazil","PE","Olinda",-7.972705,-34.84614
"CS",1000,150,4,1,"Rua Feliciano de Mello - Afogados, Recife - PE, Brazil","PE","Recife",-8.077802,-34.91639
"CS",4500,321,3,4,"Rua Alexandre Barracho, 1122 - Candeias, Jaboatão dos Guararapes - PE, Brazil","PE","Jaboatão dos Guararapes",NA,NA
"CS",1900,75,2,1,"Rua Sebastião Ribeiro da Silva, 141 - Bultrins, Olinda - PE, Brazil","PE","Olinda",NA,NA
"CS",1798,230,3,3,"Rua Bacharel José Mário de Oliveira, 421 - Candeias, Jaboatão dos Guararapes - PE, Brazil","PE","Jaboatão dos Guararapes",-8.215555,-34.92447
